itemno;title;description;abe-title;abe-description
30004-58;Ring, Large Zirconia, Red, Gold Plated, 3 Micron;A chic ring of sophistication with a large, red Cubic Zirconia. The ring is gold plated and looks very rich in colour and quality. A wonderful gift to a girlfriend, wife or fiancee.;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia rot 10mm
30004-60;;;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia rot 10mm
30004-62;;;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia rot 10mm
30004-64;;;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia rot 10mm
30004-66;Ring, Large Zirconia, Red, Gold Plated, 3 Micron;A chic ring of sophistication with a large, red Cubic Zirconia. The ring is gold plated and looks very rich in colour and quality. A wonderful gift to a girlfriend, wife or fiancee.;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia rot 10mm
30005-56;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30005-58;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30005-60;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30005-62;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30005-64;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30005-66;Ring, Large Cubic Zirconia, Gold Plated, 3 Micron;An eyecatching and stunning ring with a large CZ stone of topas colour. The Cubic Zirconia measures 12mm. The ring matches great with fashionable colours and can serve as a wonderful gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;großer Zirkonia topasfarben 12mm
30006-56;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30006-58;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30006-60;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30006-62;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30006-64;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30006-66;Ring with Cubic Zirconia, Gold Plated, 3 Micron;A lovely ring of red and white Cubic Zirconia crystals. The gold plated ring has a great quality and is as stunning as ever! The ring is a wonderful accessory for christmas time and summertime, since the red colour matches great with both seasons! An amazing gift to a special person!;Ring, Zirkonia, vergoldet 3 Micron;ein roter Zirkonia 5x7mm in der Mitte, rechts und links davon je 4 ovale weiße Zirkonias in Blütenform und je 3 kleine rote Zirkonias auf der Ringschiene
30007-56;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30007-58;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30007-60;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30007-62;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30007-64;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30007-66;Ring with Blue Zirconia, Gold Plated, 3 Micron;High quality in a small ring! This ring has a 6x8mm blue Cubic Zirconia, which is stunning and fashionable. The dark blue colour looks chic and totally modern during this season! The two small white Zirconia elements make the ring even sparkle a bit more. A wonderful accessory during autumn and winter seasons.;Ring, Zirkonia, vergoldet 3 Micron;ovaler blauer Zirkonia 6x8mm, flankiert von 2 kleinen weißen Zirkonias
30008-56;Ring with Zirconia, Gold Plated, 3 Micron;A great ring of highest Doublé quality! Many small Zirconia elements are separated by a small gold-plated bridge. The ring looks stunning and chic and it will serve as a wonderful gift for birthdays or Christmas!;Ring, Zirkonia, vergoldet 3 Micron; 
30008-58;Ring with Zirconia, Gold Plated, 3 Micron;A great ring of highest Doublé quality! Many small Zirconia elements are separated by a small gold-plated bridge. The ring looks stunning and chic and it will serve as a wonderful gift for birthdays or Christmas!;Ring, Zirkonia, vergoldet 3 Micron; 
30008-60;Ring with Zirconia, Gold Plated, 3 Micron;A great ring of highest Doublé quality! Many small Zirconia elements are separated by a small gold-plated bridge. The ring looks stunning and chic and it will serve as a wonderful gift for birthdays or Christmas!;Ring, Zirkonia, vergoldet 3 Micron; 
30008-62;Ring with Zirconia, Gold Plated, 3 Micron;A great ring of highest Doublé quality! Many small Zirconia elements are separated by a small gold-plated bridge. The ring looks stunning and chic and it will serve as a wonderful gift for birthdays or Christmas!;Ring, Zirkonia, vergoldet 3 Micron; 
30008-64;Ring with Zirconia, Gold Plated, 3 Micron;A great ring of highest Doublé quality! Many small Zirconia elements are separated by a small gold-plated bridge. The ring looks stunning and chic and it will serve as a wonderful gift for birthdays or Christmas!;Ring, Zirkonia, vergoldet 3 Micron; 
30008-66;;;Ring, Zirkonia, vergoldet 3 Micron; 
30009-56;Ring, Large Zirconia, Purple/ White Gold Plated, 3 Micron;A chic ring of sophistication with purple and white Cubic Zirconia. The ring is gold plated and looks very rich in colour and quality. A wonderful gift to a girlfriend, wife or fiancee.;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30009-58;;;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30009-60;;;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30009-62;;;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30009-64;;;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30009-66;Ring, Large Zirconia, Purple/ White Gold Plated, 3 Micron;A chic ring of sophistication with purple and white Cubic Zirconia. The ring is gold plated and looks very rich in colour and quality. A wonderful gift to a girlfriend, wife or fiancee.;Ring, Zirkonia, vergoldet 3 Micron;violetter Zirkonia rund 5,6mm, je 6 kleine weiße Zirkonias beidseitig auf der Ringschiene, kombinierbar mit Ring 30010
30010-56;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30010-58;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30010-60;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30010-62;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30010-64;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30010-66;;;Ring, Zirkonia, vergoldet 3 Micron;schmaler Ring mit 15 kleinen Zirkonias, kombinierbar mit Ring 30009
30011-56;;;Ring, Zirkonia, vergoldet 3 Micron;Zirkonia 7mm in Kronenfassung, beidseitig Zirkonias auf vorderer Ringschiene
30011-58;;;Ring, Zirkonia, vergoldet 3 Micron;Zirkonia 7mm in Kronenfassung, beidseitig Zirkonias auf vorderer Ringschiene
30011-60;;;Ring, Zirkonia, vergoldet 3 Micron;Zirkonia 7mm in Kronenfassung, beidseitig Zirkonias auf vorderer Ringschiene
30011-62;Ring, White Zirconia, Gold Plated, 3 Micron;A chic ring of sophistication with white Cubic Zirconia. The ring is gold plated and looks very rich in colour and quality. A wonderful gift to a girlfriend, wife or fiancee.;Ring, Zirkonia, vergoldet 3 Micron;Zirkonia 7mm in Kronenfassung, beidseitig Zirkonias auf vorderer Ringschiene
